user_id,uuid,amount,instrument_type,instrument,net_amount,discount_points,tx_init_timestamp,tx_end_timestamp
1257,fafa1af6-d101-47b9-bb05-4ec1b7ec6c6e,804.0,credit_card,CANARA BANK,578.88,226.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1258,1abddbca-204e-43e2-be3e-d65881cda4b0,1224.0,debit_card,ICICI debit card,881.28,343.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1259,afdf79c6-d01f-446f-b4be-f64348c78a4f,3019.0,net_banking,STATE BANK OF INDIA,2173.68,846.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1260,ad32f613-ecc5-41f0-aefe-afb83e5f1533,1141.0,net_banking,Google Pay,821.52,320.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1261,6256cbf1-edac-452b-934e-01bf9591671c,2195.0,credit_card,HDFC master card,1580.4,615.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1262,e7017553-4b57-4a6c-b0eb-5708ff9970f9,1190.0,credit_card,Google Pay,856.8,334.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1263,3d707d4a-4c6a-4290-973a-e9ad82f2159f,79.0,upi,HDFC,56.88,23.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1264,b3eba6e1-1ab6-49ab-81ca-c2106c2b0dc8,3005.0,wallet,ICICI,2163.6,842.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1265,473a90ca-c9eb-40c3-a4dc-5eb7e91194e9,740.0,upi,ICICI,532.8,208.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1266,a4a45b17-0427-46d0-ac31-cf65cf7c8925,395.0,debit_card,HDFC master card,284.4,111.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1267,edf822c5-601c-4fdc-865d-f1ea11654e11,1757.0,debit_card,CANARA BANK,1265.04,492.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1268,7e75e911-6303-45e6-a099-bce9ab607358,1946.0,credit_card,SBI debit card,1401.12,545.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1269,24bc3983-7c9e-4bc8-bf6d-3fd9d913d094,237.0,upi,CANARA BANK,170.64,67.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1270,73637009-7ed4-40ea-a8d6-703861889c6c,3177.0,credit_card,HDFC master card,2287.44,890.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1271,9fcc7d90-3201-4d50-ab7c-212ca6d8d8c9,62.0,net_banking,Google Pay,44.64,18.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1272,e9b1b8a2-98ce-45ad-98e7-dc3496835df5,1387.0,wallet,ICICI,998.64,389.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1273,fc1cf500-6161-441d-b58a-4e81f7d4b9b4,2868.0,upi,STATE BANK OF INDIA,2064.96,804.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1274,8bc361fa-bfd2-4bfe-a993-f69581c41458,2618.0,upi,YES BANK,1884.96,734.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1275,bb86d73c-c82a-43bb-885a-516a7b525792,1354.0,upi,CANARA BANK,974.88,380.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1276,67e52eb4-d896-4879-8ae7-f22f9374a008,3314.0,credit_card,PayTM,2386.08,928.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1277,c5d32099-9cf7-4985-b2b1-5ca028772ad1,3115.0,credit_card,Google Pay,2242.8,873.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1278,4e9d52fe-f2d0-451c-aeeb-cc9966b4e940,577.0,upi,ICICI,415.44,162.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1279,796504bf-b76b-4d7c-88f0-074a9883dbb0,375.0,credit_card,STATE BANK OF INDIA,270.0,105.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1280,9e3585a5-8ed4-44ce-8945-b65012914fbb,195.0,net_banking,PayTM,140.4,55.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1281,25011dd7-0107-4250-af2a-27871cf63b18,45.0,wallet,ICICI,32.4,13.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1282,fb7ead5e-8629-414f-942e-47f5c76dd0c6,361.0,upi,ICICI debit card,259.92,102.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1283,2a55262c-a05a-41ec-8b0b-a9ed9ffc5710,2765.0,net_banking,ICICI,1990.8,775.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1284,5e3d9918-ff71-4489-9db6-25a136e8c535,227.0,upi,HDFC master card,163.44,64.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1285,f810c3d0-f87b-42b1-9c51-83b91e7278da,1978.0,upi,ICICI debit card,1424.16,554.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1286,dbce5aa5-ba60-49b4-9b25-b175bad60f4a,668.0,credit_card,HDFC master card,480.96,188.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1287,5b24adaf-9c0b-4b6e-9969-126a67094135,2617.0,wallet,HDFC master card,1884.24,733.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1288,8c253d81-0ac5-4597-ada8-65a78d3558e9,535.0,credit_card,ICICI debit card,385.2,150.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1289,590c8ea8-2f7c-4bb0-ae76-f4c5a0082fd3,2361.0,credit_card,Google Pay,1699.92,662.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1290,fd5ea5f6-b4f6-4030-aebc-018e72e8f4b9,2931.0,debit_card,SBI debit card,2110.32,821.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1291,bbbe5981-bb37-459f-bf98-548fdddd19b9,3211.0,credit_card,Google Pay,2311.92,900.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1292,82978b11-9629-43c0-bdd9-624d37b01526,1892.0,net_banking,STATE BANK OF INDIA,1362.24,530.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1293,2e6c0b8d-2ef1-485a-ae7d-6e994e509df6,2106.0,upi,PayTM,1516.32,590.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1294,8270b5c5-a68f-44e0-bd86-c4b976fc19cc,3396.0,debit_card,HDFC,2445.12,951.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1295,24300cc1-62d4-4f7c-ad3b-6bd6334708ea,761.0,upi,Google Pay,547.92,214.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1296,1d5b6e9e-e586-4678-b8f2-f702a87e4a29,864.0,wallet,HDFC,622.08,242.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1297,de403b58-1bad-4784-a071-236a3c41fc42,400.0,net_banking,BANK OF BARODA,288.0,112.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1298,16b65275-a190-4fec-9e71-4941b91aa443,338.0,credit_card,PayTM,243.36,95.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1299,85b10a29-20dd-4004-bb76-497eaae0dbc1,351.0,debit_card,BANK OF BARODA,252.72,99.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1300,8f6d2084-119a-4d8b-9f3f-5520b0e75886,2276.0,debit_card,STATE BANK OF INDIA,1638.72,638.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1301,4c53bd92-a93d-42a6-9cb0-7e6a2674a9cc,1439.0,upi,Google Pay,1036.08,403.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1302,d3c792c6-0c5b-4c39-9235-f1852d7d76ea,2236.0,upi,Google Pay,1609.92,627.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1303,ece2e163-a01e-41b9-9f6e-626fd5fe2f57,2962.0,debit_card,IDBI,2132.64,830.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1304,a623f67c-b253-4060-8e49-af26bdb42e57,2461.0,credit_card,ICICI,1771.92,690.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1305,41da4360-9ac2-46c0-b459-d9395429fd60,3416.0,upi,CANARA BANK,2459.52,957.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1306,2961e41d-8b62-4bf3-84d7-a0a3fea85e9a,1797.0,upi,SBI debit card,1293.84,504.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1307,8afde464-12f2-4869-9b53-47595673c1d4,3000.0,net_banking,CANARA BANK,2160.0,840.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1308,8c84429d-e7f7-4b6f-88bc-6c411255feda,1256.0,debit_card,ICICI,904.32,352.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1309,61f5ed17-c5af-4dd0-b9b8-c7342920081a,704.0,wallet,HDFC master card,506.88,198.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1310,a5300814-ec2f-4807-83f2-d9edcc1e7643,2178.0,net_banking,STATE BANK OF INDIA,1568.16,610.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1311,42fd5dd1-2a8c-4562-9abd-c5346b750a0e,1088.0,credit_card,ICICI debit card,783.36,305.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1312,dae082e9-0eb3-42d7-876e-b797eef7a79f,1742.0,credit_card,IDBI,1254.24,488.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1313,fb37f5fc-ddcd-4547-871a-468972cd767c,2865.0,upi,STATE BANK OF INDIA,2062.8,803.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1314,b48d63d1-89f5-44f0-8636-73fc5c129e57,2221.0,credit_card,ICICI debit card,1599.12,622.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1315,beea3670-31b9-4b4a-a8f7-91f1fd0634ac,765.0,credit_card,CANARA BANK,550.8,215.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1316,21997de3-8714-47ab-af5c-9c2e604ac45b,1349.0,wallet,IDBI,971.28,378.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1317,3eff379f-2293-43d8-aff9-c9bb701c04a0,1971.0,wallet,ICICI debit card,1419.12,552.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1318,a4983124-47b3-47ba-be72-2d4db27459b4,3497.0,wallet,YES BANK,2517.84,980.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1319,b7b34c82-46a5-4758-9b4e-a075552f2157,1070.0,wallet,CANARA BANK,770.4,300.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1320,3add2c91-9e2a-42eb-a8d1-236f2b6dfd34,2588.0,wallet,BANK OF BARODA,1863.36,725.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1321,33f4d41a-03d8-4d60-9789-dfeaee08772b,2437.0,upi,SBI debit card,1754.64,683.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1322,61cb177c-5c91-4f12-a500-0b1c9432673d,2800.0,credit_card,IDBI,2016.0,784.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1323,7738f1d2-b19c-4353-87cd-5c8463fad8fb,1500.0,debit_card,IDBI,1080.0,420.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1324,1a77f9ac-0c0d-4447-bd6e-20032220a70d,507.0,credit_card,CANARA BANK,365.04,142.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1325,e0220bc3-b4ff-4616-8049-c54869a4a625,79.0,net_banking,SBI debit card,56.88,23.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1326,2394466c-ee36-4aff-977b-fb600881ce74,460.0,upi,CANARA BANK,331.2,129.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1327,942c2b79-75bc-4884-9725-6340c8fa436f,1496.0,upi,CANARA BANK,1077.12,419.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1328,c13fb44d-aaf2-4635-8e56-4422e11f1677,3425.0,credit_card,SBI debit card,2466.0,959.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1329,f539b369-c936-48ea-8d49-8c8ce2db8986,1311.0,upi,IDBI,943.92,368.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1330,c1e48dc3-3c7b-4023-ae3e-ab0728a5828b,2222.0,upi,IDBI,1599.84,623.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1331,fe5c58dd-0c9e-4894-9320-6e0766942064,2894.0,credit_card,HDFC master card,2083.68,811.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1332,92405ba3-ea11-430b-b1e2-3fe27010b3f8,3187.0,upi,ICICI debit card,2294.64,893.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1333,d612f7a4-ab37-4f4f-8f6d-15f22aaea5cd,3388.0,credit_card,BANK OF BARODA,2439.36,949.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1334,5c2a3188-1808-4ffd-84de-b536142d0c09,258.0,credit_card,STATE BANK OF INDIA,185.76,73.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1335,121237c7-d65f-4e5c-a9e3-e618c453ab5e,2307.0,net_banking,SBI debit card,1661.04,646.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1336,bb4c5c10-d04a-473d-aaeb-062aa640f272,2574.0,credit_card,HDFC master card,1853.28,721.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1337,6d8f1bbc-f4a4-4af4-9260-12b46df8b560,854.0,wallet,ICICI debit card,614.88,240.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1338,c1310b4b-7377-4075-8280-83382b9aadb0,2247.0,wallet,SBI debit card,1617.84,630.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1339,821ec875-20a1-41ca-b88a-ddcc0af3db09,3368.0,credit_card,HDFC master card,2424.96,944.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1340,83aa6855-d028-46a0-879d-3471e772c56c,3194.0,wallet,BANK OF BARODA,2299.68,895.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1341,4f233dc0-03e7-495c-9e6c-645436404b96,572.0,credit_card,ICICI,411.84,161.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1342,acdbe450-0f7c-4363-86f0-320dc381c801,995.0,credit_card,ICICI debit card,716.4,279.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1343,a7eb93d2-98fc-4244-9b8a-fe9693328740,1539.0,upi,CANARA BANK,1108.08,431.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1344,44959044-cb3b-4e7b-810d-80d28d2a6875,235.0,wallet,SBI debit card,169.2,66.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1345,d68662ac-ab65-4990-a439-301e4b39cf10,306.0,upi,STATE BANK OF INDIA,220.32,86.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1346,efe598f0-5b80-480c-8b92-3a2b44dbc30f,3297.0,credit_card,HDFC master card,2373.84,924.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1347,ba7d4dbb-bc57-4cf1-8ee5-ec863f888461,2969.0,upi,ICICI,2137.68,832.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1348,0bfdb56c-0839-45e0-858c-bb4b2c21c9c9,2056.0,wallet,CANARA BANK,1480.32,576.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1349,7c9d5225-b1ed-4bc1-8c88-c357beb90915,2051.0,credit_card,STATE BANK OF INDIA,1476.72,575.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1350,7cc34e59-a5c9-4482-b31b-89982cfc58ea,2819.0,credit_card,BANK OF BARODA,2029.68,790.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1351,965d1902-939e-4225-86ec-5382e8184876,3171.0,debit_card,HDFC,2283.12,888.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1352,5c685700-50e9-4c58-9f6c-1fd6735114e5,3477.0,debit_card,HDFC,2503.44,974.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1353,dddbc886-f8fd-4a2e-b0a8-b29bd0855658,2189.0,credit_card,CANARA BANK,1576.08,613.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1354,a465d12c-d392-46c1-ab3d-4979b3fad41f,899.0,net_banking,HDFC master card,647.28,252.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1355,a099d8ae-2b3b-43e4-83c6-645e9fe9ab6d,2378.0,credit_card,ICICI debit card,1712.16,666.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1356,6bcd75ae-16ec-453b-8217-9726a797dbb9,1201.0,wallet,HDFC,864.72,337.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1357,ad55e78b-36e0-444b-9b4e-37017cccf200,1960.0,net_banking,HDFC,1411.2,549.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1358,6fff0b92-fdc6-4427-bb38-64d5a1154a5d,0.0,credit_card,ICICI debit card,0.0,0.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1359,e4b51a95-da79-41d8-a14d-e7fe195d5662,1651.0,net_banking,STATE BANK OF INDIA,1188.72,463.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1360,e4a40838-66f2-41e2-99ef-4bc45efc7d06,367.0,upi,STATE BANK OF INDIA,264.24,103.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1361,489dcfaf-c8dc-4cb8-a1d8-9f462dd6f33d,1818.0,upi,ICICI debit card,1308.96,510.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1362,6caaaa12-9735-48ec-8356-b72c96ac420f,840.0,net_banking,CANARA BANK,604.8,236.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1363,329337f7-e989-454c-b829-8e5d2bfa6922,3264.0,net_banking,CANARA BANK,2350.08,914.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1364,699ee53a-f1ae-4ac9-80f6-9039f4aa468e,2181.0,wallet,BANK OF BARODA,1570.32,611.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1365,8851bf22-2c8b-4a33-a856-186ad34c2aa0,1530.0,upi,STATE BANK OF INDIA,1101.6,429.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1366,61c41c40-e9c1-42a3-87a4-62b94d5788c4,196.0,upi,SBI debit card,141.12,55.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1367,87cd20cc-0ac5-4449-a543-5dc2e86a7ff4,297.0,upi,IDBI,213.84,84.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1368,d207319a-0636-4dd6-a2e8-f041927c2093,509.0,upi,IDBI,366.48,143.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1369,163a6369-6bb9-4bd2-8588-c43db85ecc04,3110.0,credit_card,YES BANK,2239.2,871.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1370,353e0e28-c9b0-4fcf-b9d4-38d383b8292c,1577.0,credit_card,YES BANK,1135.44,442.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1371,6f991da2-e0df-4c81-9e17-356117c54586,2577.0,wallet,ICICI debit card,1855.44,722.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1372,ffedb7c0-781b-4780-b138-8422d4a4a0a4,3005.0,credit_card,IDBI,2163.6,842.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1373,ba42f708-9f73-49f3-b6e9-a534042bfe76,2667.0,credit_card,ICICI debit card,1920.24,747.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1374,48d3e032-a6d6-4079-86b5-e4f7cada11d3,1559.0,credit_card,Google Pay,1122.48,437.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1375,629641c5-9a5a-48ef-9419-086efcfbc235,2231.0,upi,SBI debit card,1606.32,625.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1376,b8ce17f6-a954-4f50-a93a-a6d43d602ca8,1416.0,net_banking,CANARA BANK,1019.52,397.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1377,7ee3e4d2-28e1-4680-9d47-a191f1b2b150,2800.0,credit_card,IDBI,2016.0,784.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1378,07ef3a2e-05c7-40df-93b6-0711faa83015,1879.0,wallet,CANARA BANK,1352.88,527.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1379,5549f069-9a5a-48da-a05b-5f877b806f99,1406.0,wallet,CANARA BANK,1012.32,394.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1380,8ee53cbc-e438-430a-be05-2fe8f1b33a6c,1937.0,net_banking,ICICI,1394.64,543.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1381,dc491c9e-d8d5-4b27-a19e-1add1e6e3a0c,749.0,credit_card,ICICI,539.28,210.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1382,27696f9a-ca0a-4a49-bc15-51e1f1cb53cc,3187.0,wallet,CANARA BANK,2294.64,893.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1383,ae73d5f9-ea44-453c-8def-1193bd872a30,1550.0,credit_card,ICICI,1116.0,434.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1384,7bd1f344-0e68-4130-83ed-af1849feef64,2141.0,wallet,ICICI debit card,1541.52,600.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1385,69a69635-6e82-49f6-a448-c07db185f775,2701.0,wallet,ICICI,1944.72,757.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1386,d1c8838a-0b4a-4cd7-9709-df840954cc4b,15.0,upi,ICICI,10.8,5.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1387,3157b346-384e-4302-a5a4-03702b51e3e9,912.0,credit_card,HDFC,656.64,256.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1388,83a58ba4-19ab-4554-b501-4e45907a1773,1448.0,credit_card,YES BANK,1042.56,406.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1389,dd6e0bf9-908d-4374-97c4-64bdfd8d0aa5,180.0,net_banking,IDBI,129.6,51.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1390,0c6e02d5-ed34-473a-924b-82fc65130504,2629.0,upi,CANARA BANK,1892.88,737.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1391,15c1f506-2bab-4e6b-bb74-2779133003d7,3241.0,net_banking,STATE BANK OF INDIA,2333.52,908.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1392,9cf1d258-5894-4c1b-88d0-7466b35ba19c,918.0,credit_card,ICICI debit card,660.96,258.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1393,993ee0b3-1d69-43a0-8195-a4128ae7946f,2867.0,debit_card,CANARA BANK,2064.24,803.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1394,bf6c0f1b-3e39-4cb6-ad4a-a191a8e85182,3305.0,wallet,CANARA BANK,2379.6,926.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1395,efdff725-3afc-476e-97bc-c02206146933,2663.0,credit_card,PayTM,1917.36,746.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1396,8d6ecda1-5bc8-4c84-95f2-bd1a869ce815,657.0,debit_card,ICICI debit card,473.04,184.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1397,8aa5c34a-844b-4734-b78b-24ace5daa85c,1446.0,wallet,ICICI debit card,1041.12,405.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1398,021b8825-ec4f-4391-bdac-45b2a08fa0db,1281.0,upi,STATE BANK OF INDIA,922.32,359.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1399,246dd607-74bf-4722-a24c-3d0c6871c6d6,1373.0,upi,PayTM,988.56,385.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1400,dca3d09d-2647-408e-b21d-979bfa605833,325.0,upi,PayTM,234.0,91.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1401,ebb304e4-5fc8-4812-98e8-98af2ec4bb5d,1845.0,net_banking,HDFC,1328.4,517.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1402,c0308117-e6c8-4990-b14f-c012d5bf4675,1863.0,upi,ICICI debit card,1341.36,522.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1403,41a894ed-ee22-49b2-9959-5627363143d6,397.0,wallet,ICICI,285.84,112.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1404,32fd48d5-6fb0-4b85-bbf1-ba2f2c4382d5,765.0,credit_card,BANK OF BARODA,550.8,215.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
1405,554195d5-a39c-4494-8736-21e13c871f57,1080.0,credit_card,STATE BANK OF INDIA,777.6,303.0,2024-03-11T08:44:04.842-04:00,2024-03-11T08:44:04.842-04:00
