contest_id,user_id,team_id,fee_paid,final_position
1899,2505,332,100.0,13
1900,2506,163,50.0,44
1901,2507,891,100.0,20
1902,2508,5,3200.0,37
1903,2509,7,25.0,22
1904,2510,230,3200.0,97
1905,2511,829,50.0,71
1906,2512,109,100.0,89
1907,2513,575,6400.0,67
1908,2514,459,800.0,90
1909,2515,587,400.0,69
1910,2516,343,200.0,64
1911,2517,370,200.0,74
1912,2518,280,50.0,68
1913,2519,772,200.0,85
1914,2520,544,50.0,32
1915,2521,445,400.0,89
1916,2522,766,100.0,27
1917,2523,887,50.0,84
1918,2524,81,200.0,9
1919,2525,840,1600.0,27
1920,2526,151,100.0,37
1921,2527,870,1600.0,47
1922,2528,753,1600.0,89
1923,2529,364,200.0,58
1924,2530,899,400.0,91
1925,2531,806,1600.0,60
1926,2532,600,3200.0,22
1927,2533,57,25.0,38
1928,2534,564,100.0,82
1929,2535,858,25.0,94
1930,2536,329,1600.0,75
1931,2537,732,6400.0,34
1932,2538,259,50.0,39
1933,2539,447,1600.0,94
1934,2540,132,800.0,95
1935,2541,1000,100.0,53
1936,2542,950,400.0,63
1937,2543,178,100.0,40
1938,2544,26,800.0,91
1587,2194,368,1600.0,64
1588,2195,647,1600.0,97
1589,2196,949,1600.0,99
1590,2197,719,1600.0,50
1591,2198,703,50.0,25
1592,2199,354,100.0,2
1593,2200,996,800.0,33
1594,2201,366,25.0,63
1595,2202,824,1600.0,86
1596,2203,606,50.0,35
1597,2204,948,6400.0,68
1598,2205,389,400.0,28
1599,2206,317,50.0,64
1600,2207,59,25.0,94
1601,2208,232,25.0,64
1602,2209,536,50.0,53
1603,2210,590,800.0,25
1604,2211,689,100.0,48
1605,2212,187,1600.0,18
1606,2213,285,400.0,53
1607,2214,864,800.0,37
1608,2215,981,1600.0,27
1609,2216,777,100.0,13
1610,2217,123,200.0,20
1611,2218,597,3200.0,17
1612,2219,123,200.0,53
1613,2220,797,100.0,65
1614,2221,264,1600.0,30
1615,2222,410,800.0,60
1616,2223,465,400.0,21
1617,2224,347,1600.0,70
1618,2225,208,6400.0,0
1619,2226,704,100.0,41
1620,2227,117,50.0,22
1621,2228,53,100.0,28
1622,2229,138,800.0,9
1623,2230,489,50.0,42
1624,2231,9,100.0,41
1625,2232,75,100.0,81
1626,2233,637,50.0,55
1627,2234,538,1600.0,79
1628,2235,771,3200.0,54
1629,2236,290,1600.0,22
1630,2237,909,50.0,26
1631,2238,526,1600.0,28
1632,2239,205,50.0,96
1633,2240,931,400.0,94
1634,2241,597,50.0,22
1635,2242,17,3200.0,26
1636,2243,83,1600.0,75
1640,1745,67,400.0,62
1641,1746,901,3200.0,45
1642,1747,605,400.0,42
1643,1748,703,3200.0,40
1644,1749,986,800.0,47
1645,1750,924,400.0,32
1646,1751,587,200.0,84
1647,1752,129,50.0,11
1648,1753,276,3200.0,42
1649,1754,213,800.0,57
1650,1755,435,50.0,55
1651,1756,438,50.0,64
1652,1757,788,50.0,90
1653,1758,622,1600.0,24
1654,1759,597,800.0,44
1655,1760,167,50.0,91
1656,1761,866,50.0,57
1657,1762,606,400.0,64
1658,1763,857,50.0,58
1659,1764,285,100.0,75
1660,1765,448,3200.0,10
1661,1766,12,3200.0,65
1662,1767,667,1600.0,1
1663,1768,311,3200.0,75
1664,1769,784,200.0,32
1665,1770,555,200.0,19
1666,1771,299,50.0,16
1667,1772,528,800.0,96
1668,1773,290,3200.0,91
1669,1774,375,400.0,90
1670,1775,191,800.0,52
1671,1776,357,1600.0,26
1672,1777,22,100.0,52
1673,1778,165,800.0,69
1674,1779,100,800.0,87
1675,1780,898,1600.0,19
1676,1781,743,1600.0,62
1677,1782,436,50.0,16
1678,1783,99,200.0,79
1679,1784,35,100.0,82
1680,1785,628,6400.0,44
1681,1786,658,50.0,79
1682,1787,127,25.0,67
1683,1788,742,200.0,0
1684,1789,480,400.0,72
1685,1790,74,3200.0,29
1686,1791,214,400.0,37
1687,1792,396,200.0,2
1688,1793,759,400.0,15
1689,1794,233,800.0,14
1893,2497,376,50.0,40
1894,2498,929,1600.0,96
1895,2499,418,800.0,36
1896,2500,253,1600.0,7
1897,2501,171,25.0,87
1898,2502,802,1600.0,82
1899,2503,3,800.0,2
1900,2504,144,1600.0,15
1901,2505,988,50.0,53
1902,2506,931,200.0,67
1903,2507,355,100.0,28
1904,2508,997,25.0,4
1905,2509,602,400.0,93
1906,2510,893,100.0,33
1907,2511,260,3200.0,50
1908,2512,570,800.0,58
1909,2513,69,800.0,61
1910,2514,964,1600.0,86
1911,2515,590,400.0,68
1912,2516,294,100.0,40
1913,2517,406,400.0,67
1914,2518,655,200.0,36
1915,2519,374,25.0,38
1916,2520,679,1600.0,34
1917,2521,360,50.0,56
1918,2522,695,3200.0,5
1919,2523,119,200.0,46
1920,2524,158,3200.0,23
1921,2525,719,6400.0,86
1922,2526,330,200.0,85
1923,2527,498,1600.0,97
1924,2528,433,3200.0,53
1925,2529,914,50.0,2
1926,2530,345,400.0,88
1927,2531,187,800.0,40
1928,2532,705,200.0,41
1929,2533,485,25.0,58
1930,2534,279,3200.0,28
1931,2535,509,400.0,85
1932,2536,513,3200.0,70
1933,2537,979,1600.0,51
1934,2538,247,100.0,14
1935,2539,424,800.0,4
1936,2540,592,800.0,79
1937,2541,475,50.0,78
1938,2542,650,3200.0,87
1939,2543,575,200.0,87
1940,2544,981,400.0,41
1941,2545,383,800.0,66
1942,2546,845,1600.0,72
1834,1942,918,800.0,78
1835,1943,382,6400.0,3
1836,1944,57,3200.0,16
1837,1945,780,200.0,24
1838,1946,819,800.0,29
1839,1947,468,50.0,60
1840,1948,236,1600.0,65
1841,1949,819,100.0,14
1842,1950,332,800.0,47
1843,1951,844,400.0,56
1844,1952,84,400.0,75
1845,1953,412,6400.0,92
1846,1954,430,800.0,27
1847,1955,455,200.0,54
1848,1956,864,400.0,40
1849,1957,841,50.0,90
1850,1958,157,3200.0,59
1851,1959,11,1600.0,98
1852,1960,697,400.0,18
1853,1961,520,800.0,55
1854,1962,912,800.0,28
1855,1963,557,100.0,90
1856,1964,990,800.0,88
1857,1965,845,800.0,56
1858,1966,37,800.0,11
1859,1967,497,800.0,12
1860,1968,518,25.0,0
1861,1969,436,800.0,3
1862,1970,531,200.0,58
1863,1971,299,100.0,24
1864,1972,306,800.0,16
1865,1973,96,400.0,88
1866,1974,912,400.0,53
1867,1975,303,100.0,77
1868,1976,489,50.0,38
1869,1977,435,400.0,20
1870,1978,839,25.0,70
1871,1979,658,800.0,48
1872,1980,853,3200.0,30
1873,1981,93,400.0,30
1874,1982,210,1600.0,38
1875,1983,765,3200.0,55
1876,1984,439,100.0,87
1877,1985,480,100.0,4
1878,1986,457,100.0,97
1879,1987,667,100.0,50
1880,1988,841,3200.0,56
1881,1989,154,1600.0,55
1882,1990,627,3200.0,47
1883,1991,502,100.0,1
1533,2142,34,800.0,53
1534,2143,450,3200.0,90
1535,2144,844,25.0,57
1536,2145,412,50.0,68
1537,2146,488,3200.0,16
1538,2147,69,50.0,59
1539,2148,912,1600.0,62
1540,2149,990,400.0,71
1541,2150,252,100.0,85
1542,2151,477,800.0,50
1543,2152,879,100.0,19
1544,2153,639,3200.0,70
1545,2154,516,100.0,9
1546,2155,590,1600.0,57
1547,2156,121,25.0,51
1548,2157,233,25.0,24
1549,2158,926,200.0,83
1550,2159,756,400.0,89
1551,2160,118,3200.0,50
1552,2161,164,800.0,20
1553,2162,212,1600.0,19
1554,2163,79,100.0,97
1555,2164,702,200.0,6
1556,2165,563,1600.0,9
1557,2166,411,200.0,17
1558,2167,682,25.0,77
1559,2168,637,3200.0,18
1560,2169,241,100.0,57
1561,2170,382,1600.0,78
1562,2171,989,400.0,28
1563,2172,434,100.0,2
1564,2173,631,3200.0,77
1565,2174,239,6400.0,55
1566,2175,338,200.0,91
1567,2176,724,50.0,37
1568,2177,198,1600.0,78
1569,2178,493,6400.0,47
1570,2179,687,3200.0,67
1571,2180,56,800.0,56
1572,2181,215,100.0,61
1573,2182,464,6400.0,31
1574,2183,579,50.0,8
1575,2184,488,800.0,69
1576,2185,141,800.0,47
1577,2186,585,100.0,10
1578,2187,757,25.0,34
1579,2188,745,400.0,6
1580,2189,582,1600.0,40
1581,2190,752,400.0,52
1582,2191,56,800.0,39
1942,2046,960,100.0,75
1943,2047,688,800.0,94
1944,2048,437,3200.0,48
1945,2049,615,800.0,9
1946,2050,338,800.0,17
1947,2051,225,800.0,37
1948,2052,527,25.0,86
1949,2053,935,200.0,50
1950,2054,795,400.0,25
1951,2055,330,100.0,63
1952,2056,291,400.0,24
1953,2057,296,1600.0,92
1954,2058,208,3200.0,52
1955,2059,444,50.0,99
1956,2060,28,3200.0,61
1957,2061,485,800.0,24
1958,2062,580,800.0,14
1959,2063,788,100.0,11
1960,2064,915,800.0,61
1961,2065,843,3200.0,65
1962,2066,193,50.0,84
1963,2067,674,200.0,90
1964,2068,420,50.0,20
1965,2069,382,1600.0,30
1966,2070,282,100.0,19
1967,2071,774,800.0,13
1968,2072,958,3200.0,24
1969,2073,248,200.0,27
1970,2074,943,200.0,53
1971,2075,399,1600.0,11
1972,2076,391,400.0,87
1973,2077,367,50.0,25
1974,2078,789,1600.0,19
1975,2079,725,100.0,52
1976,2080,321,800.0,37
1977,2081,170,50.0,22
1978,2082,726,1600.0,14
1979,2083,706,400.0,29
1980,2084,193,100.0,23
1981,2085,555,100.0,84
1982,2086,438,50.0,71
1983,2087,969,400.0,26
1984,2088,371,400.0,94
1985,2089,616,100.0,50
1986,2090,608,50.0,18
1987,2091,182,100.0,30
1988,2092,490,1600.0,33
1989,2093,552,100.0,52
1990,2094,209,200.0,91
1991,2095,641,50.0,69
1990,2095,740,200.0,55
1991,2096,339,800.0,1
1992,2097,681,100.0,29
1993,2098,191,1600.0,98
1994,2099,781,6400.0,22
1995,2100,412,100.0,54
1996,2101,269,800.0,72
1997,2102,335,3200.0,82
1998,2103,45,100.0,35
1999,2104,842,25.0,38
2000,2105,372,3200.0,72
1500,2106,70,200.0,65
1501,2107,338,50.0,29
1502,2108,309,800.0,51
1503,2109,962,6400.0,96
1504,2110,702,200.0,36
1505,2111,706,3200.0,33
1506,2112,173,200.0,65
1507,2113,575,1600.0,53
1508,2114,511,400.0,72
1509,2115,272,400.0,86
1510,2116,101,1600.0,79
1511,2117,618,100.0,46
1512,2118,186,100.0,14
1513,2119,455,100.0,99
1514,2120,209,1600.0,17
1515,2121,709,6400.0,59
1516,2122,100,50.0,0
1517,2123,630,3200.0,20
1518,2124,580,800.0,31
1519,2125,88,800.0,76
1520,2126,389,100.0,67
1521,2127,199,400.0,23
1522,2128,878,25.0,45
1523,2129,64,1600.0,28
1524,2130,822,100.0,56
1525,2131,799,6400.0,74
1526,2132,775,1600.0,27
1527,2133,784,50.0,3
1528,2134,473,1600.0,79
1529,2135,578,3200.0,9
1530,2136,266,50.0,95
1531,2137,188,100.0,94
1532,2138,624,800.0,88
1533,2139,454,100.0,24
1534,2140,927,3200.0,52
1535,2141,702,100.0,5
1536,2142,154,1600.0,74
1537,2143,282,400.0,1
1538,2144,933,400.0,70
1688,1794,892,800.0,33
1689,1795,580,800.0,86
1690,1796,656,200.0,34
1691,1797,483,1600.0,49
1692,1798,4,400.0,81
1693,1799,135,6400.0,43
1694,1800,900,400.0,5
1695,1801,636,200.0,12
1696,1802,524,6400.0,8
1697,1803,325,200.0,24
1698,1804,217,400.0,14
1699,1805,134,100.0,49
1700,1806,74,6400.0,86
1701,1807,813,100.0,49
1702,1808,30,400.0,1
1703,1809,6,100.0,99
1704,1810,77,800.0,26
1705,1811,462,100.0,99
1706,1812,920,1600.0,51
1707,1813,266,25.0,14
1708,1814,31,800.0,25
1709,1815,848,100.0,69
1710,1816,270,400.0,34
1711,1817,971,1600.0,48
1712,1818,354,50.0,13
1713,1819,282,400.0,92
1714,1820,574,100.0,77
1715,1821,338,400.0,71
1716,1822,207,800.0,56
1717,1823,251,800.0,49
1718,1824,267,6400.0,77
1719,1825,421,1600.0,42
1720,1826,809,400.0,15
1721,1827,743,800.0,20
1722,1828,387,100.0,61
1723,1829,826,3200.0,96
1724,1830,51,50.0,63
1725,1831,97,400.0,97
1726,1832,532,50.0,33
1727,1833,297,1600.0,19
1728,1834,287,1600.0,94
1729,1835,64,6400.0,14
1730,1836,649,6400.0,89
1731,1837,276,6400.0,35
1732,1838,24,1600.0,45
1733,1839,364,25.0,90
1734,1840,455,400.0,39
1735,1841,561,200.0,53
1736,1842,236,3200.0,81
1737,1843,881,800.0,80
1733,2342,225,400.0,8
1734,2343,57,3200.0,26
1735,2344,672,800.0,3
1736,2345,377,6400.0,63
1737,2346,661,800.0,21
1738,2347,347,1600.0,91
1739,2348,258,200.0,64
1740,2349,297,50.0,67
1741,2350,998,100.0,29
1742,2351,971,6400.0,9
1743,2352,804,50.0,12
1744,2353,399,6400.0,15
1745,2354,142,800.0,91
1746,2355,571,100.0,86
1747,2356,727,400.0,52
1748,2357,907,400.0,37
1749,2358,588,3200.0,80
1750,2359,903,800.0,95
1751,2360,258,3200.0,60
1752,2361,976,200.0,68
1753,2362,755,50.0,74
1754,2363,367,3200.0,84
1755,2364,837,1600.0,21
1756,2365,141,3200.0,36
1757,2366,520,1600.0,44
1758,2367,328,50.0,76
1759,2368,231,3200.0,1
1760,2369,787,800.0,5
1761,2370,811,400.0,93
1762,2371,634,800.0,9
1763,2372,609,1600.0,98
1764,2373,240,25.0,84
1765,2374,550,3200.0,4
1766,2375,575,25.0,29
1767,2376,326,200.0,76
1768,2377,643,1600.0,80
1769,2378,595,25.0,12
1770,2379,867,200.0,42
1771,2380,825,100.0,7
1772,2381,815,100.0,54
1773,2382,780,1600.0,90
1774,2383,77,400.0,20
1775,2384,899,400.0,51
1776,2385,617,3200.0,98
1777,2386,179,800.0,85
1778,2387,640,800.0,76
1779,2388,578,1600.0,75
1780,2389,743,3200.0,99
1781,2390,915,3200.0,95
1782,2391,944,200.0,94
1732,1841,568,200.0,42
1733,1842,689,6400.0,36
1734,1843,800,100.0,42
1735,1844,788,200.0,73
1736,1845,931,100.0,93
1737,1846,906,400.0,48
1738,1847,643,50.0,25
1739,1848,803,400.0,24
1740,1849,2,200.0,39
1741,1850,751,1600.0,34
1742,1851,416,1600.0,0
1743,1852,253,50.0,83
1744,1853,629,800.0,60
1745,1854,480,400.0,25
1746,1855,715,50.0,39
1747,1856,732,200.0,14
1748,1857,288,50.0,66
1749,1858,931,400.0,96
1750,1859,991,100.0,32
1751,1860,677,400.0,61
1752,1861,385,100.0,42
1753,1862,643,800.0,65
1754,1863,238,1600.0,17
1755,1864,992,800.0,33
1756,1865,856,200.0,70
1757,1866,361,100.0,4
1758,1867,16,200.0,90
1759,1868,782,50.0,68
1760,1869,751,100.0,85
1761,1870,117,200.0,78
1762,1871,356,50.0,59
1763,1872,918,50.0,85
1764,1873,857,1600.0,53
1765,1874,846,6400.0,93
1766,1875,596,200.0,13
1767,1876,541,25.0,6
1768,1877,734,400.0,95
1769,1878,122,1600.0,26
1770,1879,769,6400.0,34
1771,1880,441,100.0,92
1772,1881,812,6400.0,4
1773,1882,959,800.0,36
1774,1883,399,6400.0,60
1775,1884,307,6400.0,56
1776,1885,915,200.0,7
1777,1886,145,1600.0,48
1778,1887,278,50.0,46
1779,1888,10,400.0,5
1780,1889,415,200.0,21
1781,1890,711,200.0,31
1982,2091,551,50.0,6
1983,2092,236,100.0,20
1984,2093,590,100.0,43
1985,2094,650,1600.0,92
1986,2095,700,6400.0,75
1987,2096,467,50.0,10
1988,2097,214,1600.0,8
1989,2098,686,400.0,21
1990,2099,428,200.0,2
1991,2100,611,1600.0,80
1992,2101,12,400.0,43
1993,2102,961,3200.0,93
1994,2103,714,6400.0,86
1995,2104,750,1600.0,94
1996,2105,105,1600.0,39
1997,2106,916,800.0,45
1998,2107,254,400.0,80
1999,2108,205,3200.0,22
2000,2109,979,6400.0,52
1500,2110,738,200.0,76
1501,2111,990,800.0,43
1502,2112,839,50.0,89
1503,2113,102,25.0,85
1504,2114,321,50.0,48
1505,2115,807,200.0,44
1506,2116,100,800.0,80
1507,2117,237,200.0,68
1508,2118,388,100.0,92
1509,2119,730,3200.0,12
1510,2120,936,3200.0,2
1511,2121,505,200.0,76
1512,2122,48,3200.0,28
1513,2123,309,3200.0,68
1514,2124,928,3200.0,89
1515,2125,848,400.0,14
1516,2126,593,400.0,84
1517,2127,763,200.0,18
1518,2128,21,25.0,80
1519,2129,289,3200.0,84
1520,2130,206,3200.0,92
1521,2131,307,6400.0,49
1522,2132,307,1600.0,45
1523,2133,725,3200.0,56
1524,2134,23,25.0,23
1525,2135,403,25.0,1
1526,2136,346,50.0,2
1527,2137,856,6400.0,25
1528,2138,590,1600.0,61
1529,2139,59,6400.0,21
1530,2140,271,6400.0,82
1739,2345,272,6400.0,38
1740,2346,160,200.0,50
1741,2347,364,1600.0,92
1742,2348,892,6400.0,13
1743,2349,690,800.0,78
1744,2350,469,50.0,24
1745,2351,327,3200.0,31
1746,2352,501,6400.0,62
1747,2353,297,100.0,15
1748,2354,894,50.0,86
1749,2355,127,25.0,82
1750,2356,913,800.0,46
1751,2357,187,400.0,76
1752,2358,234,800.0,95
1753,2359,689,800.0,55
1754,2360,362,6400.0,70
1755,2361,152,50.0,21
1756,2362,816,100.0,96
1757,2363,605,3200.0,19
1758,2364,271,25.0,63
1759,2365,23,1600.0,6
1760,2366,857,400.0,99
1761,2367,288,3200.0,31
1762,2368,964,25.0,92
1763,2369,144,6400.0,41
1764,2370,220,100.0,9
1765,2371,277,200.0,76
1766,2372,594,3200.0,67
1767,2373,256,200.0,64
1768,2374,154,800.0,53
1769,2375,976,50.0,89
1770,2376,320,200.0,85
1771,2377,154,6400.0,72
1772,2378,563,100.0,16
1773,2379,586,6400.0,5
1774,2380,249,400.0,19
1775,2381,678,3200.0,81
1776,2382,138,50.0,37
1777,2383,181,25.0,47
1778,2384,589,3200.0,93
1779,2385,780,6400.0,23
1780,2386,813,800.0,33
1781,2387,462,1600.0,2
1782,2388,881,3200.0,23
1783,2389,530,3200.0,70
1784,2390,979,1600.0,51
1785,2391,377,50.0,73
1786,2392,665,3200.0,34
1787,2393,338,1600.0,41
1788,2394,258,200.0,56
1686,1793,464,400.0,32
1687,1794,542,200.0,41
1688,1795,101,200.0,69
1689,1796,337,1600.0,27
1690,1797,551,200.0,93
1691,1798,255,100.0,69
1692,1799,698,400.0,21
1693,1800,901,100.0,85
1694,1801,522,3200.0,7
1695,1802,861,25.0,54
1696,1803,363,400.0,92
1697,1804,181,3200.0,96
1698,1805,884,50.0,57
1699,1806,376,200.0,36
1700,1807,351,50.0,68
1701,1808,949,1600.0,32
1702,1809,134,200.0,86
1703,1810,556,3200.0,5
1704,1811,756,400.0,83
1705,1812,905,400.0,44
1706,1813,781,400.0,88
1707,1814,130,3200.0,82
1708,1815,116,400.0,20
1709,1816,989,800.0,75
1710,1817,792,3200.0,93
1711,1818,270,200.0,77
1712,1819,743,50.0,34
1713,1820,380,1600.0,63
1714,1821,487,100.0,95
1715,1822,389,200.0,11
1716,1823,687,800.0,69
1717,1824,769,3200.0,46
1718,1825,169,50.0,28
1719,1826,110,25.0,63
1720,1827,610,800.0,71
1721,1828,120,25.0,75
1722,1829,465,50.0,0
1723,1830,921,1600.0,93
1724,1831,113,50.0,38
1725,1832,352,1600.0,71
1726,1833,892,400.0,48
1727,1834,417,1600.0,15
1728,1835,516,1600.0,24
1729,1836,356,6400.0,4
1730,1837,290,400.0,93
1731,1838,823,800.0,94
1732,1839,217,3200.0,70
1733,1840,535,3200.0,6
1734,1841,561,800.0,31
1735,1842,856,3200.0,65
1989,2595,730,400.0,32
1990,2596,90,100.0,9
1991,2597,784,100.0,17
1992,2598,415,1600.0,75
1993,2599,550,1600.0,32
1994,2600,734,800.0,93
1995,1600,475,1600.0,45
1996,1601,825,800.0,12
1997,1602,231,200.0,62
1998,1603,550,25.0,72
1999,1604,341,50.0,62
2000,1605,616,200.0,44
1500,1606,140,1600.0,72
1501,1607,87,100.0,75
1502,1608,576,100.0,4
1503,1609,975,400.0,17
1504,1610,502,400.0,93
1505,1611,268,1600.0,94
1506,1612,560,6400.0,98
1507,1613,259,3200.0,48
1508,1614,755,1600.0,73
1509,1615,978,800.0,65
1510,1616,266,1600.0,61
1511,1617,842,1600.0,35
1512,1618,132,800.0,52
1513,1619,859,800.0,47
1514,1620,535,400.0,6
1515,1621,646,1600.0,51
1516,1622,25,1600.0,11
1517,1623,903,200.0,22
1518,1624,698,100.0,84
1519,1625,417,100.0,98
1520,1626,289,100.0,41
1521,1627,900,200.0,53
1522,1628,456,100.0,57
1523,1629,628,800.0,49
1524,1630,480,100.0,44
1525,1631,959,1600.0,1
1526,1632,706,25.0,59
1527,1633,999,6400.0,5
1528,1634,838,25.0,34
1529,1635,155,400.0,43
1530,1636,106,50.0,46
1531,1637,651,1600.0,6
1532,1638,255,800.0,0
1533,1639,441,400.0,76
1534,1640,696,1600.0,89
1535,1641,353,50.0,47
1536,1642,813,3200.0,37
1537,1643,11,3200.0,46
1634,1742,362,100.0,9
1635,1743,347,200.0,55
1636,1744,961,25.0,54
1637,1745,959,100.0,76
1638,1746,250,200.0,70
1639,1747,246,400.0,59
1640,1748,600,400.0,56
1641,1749,968,800.0,74
1642,1750,715,1600.0,87
1643,1751,4,50.0,82
1644,1752,2,200.0,60
1645,1753,82,50.0,38
1646,1754,102,25.0,92
1647,1755,670,200.0,47
1648,1756,983,1600.0,30
1649,1757,991,200.0,13
1650,1758,163,25.0,30
1651,1759,523,1600.0,73
1652,1760,735,800.0,18
1653,1761,546,3200.0,99
1654,1762,221,200.0,89
1655,1763,127,50.0,95
1656,1764,194,50.0,45
1657,1765,671,200.0,14
1658,1766,85,25.0,50
1659,1767,787,400.0,6
1660,1768,267,3200.0,90
1661,1769,373,3200.0,13
1662,1770,917,800.0,37
1663,1771,934,800.0,69
1664,1772,834,25.0,31
1665,1773,303,400.0,88
1666,1774,809,1600.0,85
1667,1775,235,50.0,20
1668,1776,690,50.0,36
1669,1777,300,100.0,12
1670,1778,732,50.0,13
1671,1779,927,50.0,12
1672,1780,455,400.0,8
1673,1781,380,1600.0,95
1674,1782,235,400.0,9
1675,1783,819,3200.0,36
1676,1784,299,200.0,62
1677,1785,353,800.0,2
1678,1786,559,1600.0,79
1679,1787,137,3200.0,99
1680,1788,782,3200.0,97
1681,1789,415,50.0,62
1682,1790,38,50.0,8
1683,1791,831,400.0,67
1833,2442,89,50.0,5
1834,2443,391,25.0,93
1835,2444,972,800.0,90
1836,2445,587,1600.0,67
1837,2446,320,1600.0,55
1838,2447,701,1600.0,78
1839,2448,911,3200.0,98
1840,2449,228,200.0,15
1841,2450,10,25.0,42
1842,2451,971,100.0,82
1843,2452,131,200.0,38
1844,2453,566,800.0,89
1845,2454,660,50.0,39
1846,2455,124,800.0,98
1847,2456,867,1600.0,56
1848,2457,531,1600.0,65
1849,2458,487,200.0,34
1850,2459,733,200.0,0
1851,2460,591,25.0,63
1852,2461,128,200.0,0
1853,2462,242,25.0,6
1854,2463,117,3200.0,46
1855,2464,322,400.0,24
1856,2465,625,3200.0,32
1857,2466,376,800.0,85
1858,2467,621,400.0,84
1859,2468,594,3200.0,10
1860,2469,567,100.0,4
1861,2470,236,3200.0,40
1862,2471,751,6400.0,82
1863,2472,291,50.0,2
1864,2473,357,200.0,79
1865,2474,591,50.0,75
1866,2475,266,25.0,10
1867,2476,181,50.0,17
1868,2477,473,50.0,86
1869,2478,648,800.0,56
1870,2479,979,200.0,88
1871,2480,398,1600.0,35
1872,2481,430,25.0,48
1873,2482,557,200.0,65
1874,2483,485,100.0,13
1875,2484,299,800.0,60
1876,2485,45,400.0,57
1877,2486,282,100.0,8
1878,2487,651,200.0,32
1879,2488,990,1600.0,24
1880,2489,870,800.0,7
1881,2490,501,100.0,42
1882,2491,705,100.0,48
1791,2396,283,400.0,54
1792,2397,726,200.0,91
1793,2398,632,800.0,14
1794,2399,751,50.0,92
1795,2400,853,50.0,8
1796,2401,353,200.0,74
1797,2402,815,1600.0,3
1798,2403,208,3200.0,98
1799,2404,469,400.0,92
1800,2405,608,400.0,18
1801,2406,904,1600.0,42
1802,2407,245,800.0,87
1803,2408,155,3200.0,64
1804,2409,190,50.0,61
1805,2410,80,6400.0,82
1806,2411,73,3200.0,38
1807,2412,476,3200.0,17
1808,2413,602,25.0,0
1809,2414,623,200.0,96
1810,2415,580,3200.0,4
1811,2416,708,50.0,43
1812,2417,309,1600.0,42
1813,2418,477,1600.0,45
1814,2419,619,200.0,19
1815,2420,836,400.0,17
1816,2421,558,50.0,13
1817,2422,204,400.0,13
1818,2423,432,3200.0,27
1819,2424,471,25.0,15
1820,2425,92,1600.0,96
1821,2426,577,1600.0,78
1822,2427,388,400.0,67
1823,2428,295,800.0,51
1824,2429,284,6400.0,93
1825,2430,407,800.0,19
1826,2431,153,1600.0,65
1827,2432,978,400.0,94
1828,2433,201,25.0,57
1829,2434,851,1600.0,79
1830,2435,998,1600.0,77
1831,2436,409,1600.0,0
1832,2437,968,100.0,16
1833,2438,727,6400.0,64
1834,2439,872,200.0,42
1835,2440,544,100.0,1
1836,2441,702,800.0,60
1837,2442,979,400.0,97
1838,2443,407,6400.0,67
1839,2444,336,800.0,74
1840,2445,254,800.0,19
1795,2398,279,800.0,69
1796,2399,941,100.0,38
1797,2400,281,1600.0,60
1798,2401,865,25.0,50
1799,2402,256,400.0,31
1800,2403,615,800.0,20
1801,2404,244,200.0,1
1802,2405,333,6400.0,52
1803,2406,540,200.0,69
1804,2407,411,800.0,68
1805,2408,681,200.0,10
1806,2409,9,400.0,40
1807,2410,292,800.0,26
1808,2411,721,25.0,96
1809,2412,796,1600.0,43
1810,2413,14,25.0,26
1811,2414,27,200.0,95
1812,2415,342,800.0,62
1813,2416,30,50.0,25
1814,2417,999,50.0,33
1815,2418,261,800.0,23
1816,2419,348,50.0,26
1817,2420,680,400.0,69
1818,2421,688,1600.0,81
1819,2422,14,1600.0,51
1820,2423,717,400.0,13
1821,2424,529,25.0,43
1822,2425,166,50.0,55
1823,2426,332,800.0,62
1824,2427,826,200.0,82
1825,2428,55,50.0,84
1826,2429,18,100.0,29
1827,2430,747,50.0,89
1828,2431,552,3200.0,35
1829,2432,750,800.0,32
1830,2433,175,50.0,30
1831,2434,932,800.0,45
1832,2435,964,200.0,41
1833,2436,214,1600.0,85
1834,2437,985,400.0,40
1835,2438,319,800.0,47
1836,2439,191,6400.0,44
1837,2440,230,1600.0,85
1838,2441,367,800.0,1
1839,2442,109,400.0,92
1840,2443,410,3200.0,7
1841,2444,810,1600.0,27
1842,2445,923,50.0,17
1843,2446,347,1600.0,17
1844,2447,679,200.0,93
1538,1644,769,6400.0,77
1539,1645,378,100.0,70
1540,1646,204,400.0,73
1541,1647,882,100.0,95
1542,1648,141,100.0,23
1543,1649,770,25.0,38
1544,1650,318,3200.0,90
1545,1651,814,1600.0,75
1546,1652,188,800.0,68
1547,1653,62,50.0,2
1548,1654,785,3200.0,92
1549,1655,98,3200.0,15
1550,1656,388,50.0,46
1551,1657,392,1600.0,36
1552,1658,631,100.0,93
1553,1659,334,50.0,94
1554,1660,186,200.0,68
1555,1661,32,3200.0,65
1556,1662,749,25.0,57
1557,1663,21,50.0,50
1558,1664,570,50.0,42
1559,1665,925,400.0,99
1560,1666,291,200.0,91
1561,1667,300,100.0,72
1562,1668,224,800.0,57
1563,1669,414,200.0,76
1564,1670,500,100.0,13
1565,1671,261,800.0,85
1566,1672,216,25.0,2
1567,1673,185,400.0,51
1568,1674,125,50.0,41
1569,1675,489,50.0,89
1570,1676,565,200.0,66
1571,1677,503,400.0,34
1572,1678,925,25.0,22
1573,1679,966,800.0,17
